Year,DwellRecType,DwellStatus,Area,Count
2006,99,11,217200,489
2006,99,11,217300,1041
2006,99,11,217400,1746
2006,99,11,217500,1011
2006,99,11,217600,546
2006,99,11,217700,42
2006,99,11,217800,1143
2006,99,11,217900,729
2006,99,11,218000,1080
2006,99,11,218100,1131
2006,99,11,218200,243
2006,99,11,218300,1149
2006,99,11,218400,1236
2006,99,11,218500,1440
2006,99,11,218600,855
2006,99,11,218700,939
2006,99,11,218800,195
2006,99,11,218900,1041
2006,99,11,219000,462
2006,99,11,219100,450
2006,99,11,219200,279
2006,99,11,219300,450
2006,99,11,219400,603
2006,99,11,219500,609
2006,99,11,219600,1209
2006,99,11,219700,210
2006,99,11,219800,504
2006,99,11,219900,246
2006,99,11,220000,438
2006,99,11,220100,750
2006,99,11,220200,75
2006,99,11,220300,789
2006,99,11,220400,627
2006,99,11,220500,765
2006,99,11,220600,495
2006,99,11,220700,573
2006,99,11,220800,483
2006,99,11,220900,600
2006,99,11,221000,774
2006,99,11,221100,426
2006,99,11,221200,273
2006,99,11,221300,552
2006,99,11,221400,489
2006,99,11,221500,207
2006,99,11,221600,654
2006,99,11,221700,570
2006,99,11,221800,693
2006,99,11,221900,1047
2006,99,11,222000,291
2006,99,11,222100,846
2006,99,11,222200,492
2006,99,11,222300,471
2006,99,11,222400,492
2006,99,11,222500,657
2006,99,11,222600,669
2006,99,11,222700,585
2006,99,11,222800,489
2006,99,11,222900,507
2006,99,11,223000,342
2006,99,11,223100,438
2006,99,11,223200,384
2006,99,11,223300,435
2006,99,11,223400,414
2006,99,11,223500,423
2006,99,11,223600,612
2006,99,11,223700,495
2006,99,11,223800,651
2006,99,11,223900,84
2006,99,11,224000,711
2006,99,11,224100,384
2006,99,11,224200,879
2006,99,11,224300,1041
2006,99,11,224400,615
2006,99,11,224500,597
2006,99,11,224600,846
2006,99,11,224700,60
2006,99,11,224800,906
2006,99,11,224900,636
2006,99,11,225000,468
2006,99,11,225100,909
2006,99,11,225200,684
2006,99,11,225300,960
2006,99,11,225400,723
2006,99,11,225500,954
2006,99,11,225600,474
2006,99,11,225700,261
2006,99,11,225800,780
2006,99,11,225900,888
2006,99,11,226000,234
2006,99,11,226100,711
2006,99,11,226200,12
2006,99,11,226300,429
2006,99,11,226400,516
2006,99,11,226500,738
2006,99,11,226600,363
2006,99,11,226700,1230
2006,99,11,226800,306
2006,99,11,226900,762
2006,99,11,227000,672
2006,99,11,227100,513
2006,99,11,227200,570
2006,99,11,227300,408
2006,99,11,227400,489
2006,99,11,227500,654
2006,99,11,227600,405
2006,99,11,227700,36
2006,99,11,227800,417
2006,99,11,227900,894
2006,99,11,228000,768
2006,99,11,228100,864
2006,99,11,228200,633
2006,99,11,228300,933
2006,99,11,228400,363
2006,99,11,228500,762
2006,99,11,228600,633
2006,99,11,228700,426
2006,99,11,228800,615
2006,99,11,228900,114
2006,99,11,229000,783
2006,99,11,229100,726
2006,99,11,229200,150
2006,99,11,229300,1053
2006,99,11,229400,423
2006,99,11,229500,1020
2006,99,11,229600,1263
2006,99,11,229700,87
2006,99,11,229800,927
2006,99,11,229900,936
2006,99,11,230000,792
2006,99,11,230100,897
2006,99,11,230200,861
2006,99,11,230300,855
2006,99,11,230400,474
2006,99,11,230500,1053
2006,99,11,230600,459
2006,99,11,230700,1257
2006,99,11,230800,1212
2006,99,11,230900,483
2006,99,11,231000,873
2006,99,11,231100,300
2006,99,11,231200,1125
2006,99,11,231300,1212
2006,99,11,231400,678
2006,99,11,231500,957
2006,99,11,231600,789
2006,99,11,231700,882
2006,99,11,231800,1128
2006,99,11,231900,30
2006,99,11,232000,606
2006,99,11,232100,348
2006,99,11,232200,912
2006,99,11,232300,693
2006,99,11,232400,189
2006,99,11,232500,375
2006,99,11,232600,168
2006,99,11,232700,891
2006,99,11,232800,582
2006,99,11,232900,453
2006,99,11,233000,660
2006,99,11,233100,591
2006,99,11,233200,867
2006,99,11,233300,1284
2006,99,11,233400,222
2006,99,11,233500,231
2006,99,11,233600,1023
2006,99,11,233700,585
2006,99,11,233800,321
2006,99,11,233900,..C
2006,99,11,234000,300
2006,99,11,234100,777
2006,99,11,234200,522
2006,99,11,234300,690
2006,99,11,234400,765
2006,99,11,234500,318
2006,99,11,234600,552
2006,99,11,234700,369
2006,99,11,234800,636
2006,99,11,234900,948
2006,99,11,235000,528
2006,99,11,235100,636
2006,99,11,235200,462
2006,99,11,235300,327
2006,99,11,235400,510
2006,99,11,235500,876
2006,99,11,235600,723
2006,99,11,235700,552
2006,99,11,235800,642
2006,99,11,235900,453
2006,99,11,236000,306
2006,99,11,236100,129
2006,99,11,236200,..C
2006,99,11,236300,744
2006,99,11,236400,231
2006,99,11,236500,1245
2006,99,11,236600,462
2006,99,11,236700,333
2006,99,11,236800,1224
2006,99,11,236900,150
2006,99,11,237000,1332
2006,99,11,237100,957
2006,99,11,237200,846
2006,99,11,237300,1068
2006,99,11,237400,285
2006,99,11,237500,1047
2006,99,11,237600,1689
2006,99,11,237700,267
2006,99,11,237800,1599
2006,99,11,237900,378
2006,99,11,238000,993
2006,99,11,238100,813
2006,99,11,238200,..C
2006,99,11,238300,882
2006,99,11,238400,771
2006,99,11,238500,1377
2006,99,11,238600,666
2006,99,11,238700,..C
2006,99,11,238800,630
2006,99,11,238900,120
2006,99,11,239000,822
2006,99,11,239100,927
2006,99,11,239200,1182
2006,99,11,239300,699
2006,99,11,239400,261
2006,99,11,239500,612
2006,99,11,239600,624
2006,99,11,239700,..C
2006,99,11,239800,906
2006,99,11,239900,78
2006,99,11,240000,756
2006,99,11,240100,42
2006,99,11,240200,810
2006,99,11,240300,765
2006,99,11,240400,969
2006,99,11,240500,660
2006,99,11,240600,936
2006,99,11,240700,921
2006,99,11,240800,990
2006,99,11,240900,477
2006,99,11,241000,954
2006,99,11,241100,426
2006,99,11,241200,204
2006,99,11,241300,228
2006,99,11,241400,885
2006,99,11,241500,1212
2006,99,11,241600,834
2006,99,11,241700,744
2006,99,11,241800,1170
2006,99,11,241900,1200
2006,99,11,242000,1176
2006,99,11,242100,1047
2006,99,11,242200,234
2006,99,11,242300,504
2006,99,11,242400,1005
2006,99,11,242500,966
2006,99,11,242600,879
2006,99,11,242700,315
2006,99,11,242800,672
2006,99,11,242900,834
2006,99,11,243000,141
2006,99,11,243100,111
2006,99,11,243200,1320
2006,99,11,243300,507
2006,99,11,243400,945
2006,99,11,243500,711
2006,99,11,243600,825
2006,99,11,243700,339
2006,99,11,243800,387
2006,99,11,243900,144
2006,99,11,244000,1059
2006,99,11,244100,951
2006,99,11,244200,918
2006,99,11,244300,303
2006,99,11,244400,1008
2006,99,11,244500,699
2006,99,11,244600,1041
2006,99,11,244700,1317
2006,99,11,244800,1065
2006,99,11,244900,1140
2006,99,11,245000,966
2006,99,11,245100,1191
2006,99,11,245200,891
2006,99,11,245300,642
2006,99,11,245400,1152
2006,99,11,245500,825
2006,99,11,245600,1140
2006,99,11,245700,33
2006,99,11,245800,609
2006,99,11,245900,825
2006,99,11,246000,1533
2006,99,11,246100,1158
2006,99,11,246200,819
2006,99,11,246300,600
2006,99,11,246400,882
2006,99,11,246500,..C
2006,99,11,246600,873
2006,99,11,246700,786
2006,99,11,246800,204
2006,99,11,246900,1137
2006,99,11,247000,1149
2006,99,11,247100,534
2006,99,11,247200,1083
2006,99,11,247300,1011
2006,99,11,247400,894
2006,99,11,247500,267
2006,99,11,247600,1011
2006,99,11,247700,1080
2006,99,11,247800,1047
2006,99,11,247900,957
2006,99,11,248000,612
2006,99,11,248100,900
2006,99,11,248200,87
2006,99,11,248300,1068
2006,99,11,248400,996
2006,99,11,248500,336
2006,99,11,248600,1017
2006,99,11,248700,957
2006,99,11,248800,915
2006,99,11,248900,906
2006,99,11,249000,540
2006,99,11,249100,558
2006,99,11,249200,585
2006,99,11,249300,711
2006,99,11,249400,1563
2006,99,11,249500,1281
2006,99,11,249600,1116
2006,99,11,249700,1191
2006,99,11,249800,348
2006,99,11,249900,915
2006,99,11,250000,957
2006,99,11,250100,852
2006,99,11,250200,684
2006,99,11,250300,1383
2006,99,11,250400,1440
2006,99,11,250500,543
2006,99,11,250600,1191
2006,99,11,250700,282
2006,99,11,250800,1308
2006,99,11,250900,1737
2006,99,11,251000,291
2006,99,11,251100,759
2006,99,11,251200,1401
2006,99,11,251300,411
2006,99,11,251400,1182
2006,99,11,251500,774
2006,99,11,251600,1143
2006,99,11,251700,714
2006,99,11,251800,357
2006,99,11,251900,1071
2006,99,11,252000,1803
2006,99,11,252100,738
2006,99,11,252200,591
2006,99,11,252300,681
2006,99,11,252400,786
2006,99,11,252500,1845
2006,99,11,252600,726
2006,99,11,252700,648
2006,99,11,252800,1188
2006,99,11,252900,645
2006,99,11,253000,1044
2006,99,11,253100,1467
2006,99,11,253200,351
2006,99,11,253300,1464
2006,99,11,253400,564
2006,99,11,253500,561
2006,99,11,253600,1383
2006,99,11,253700,1146
2006,99,11,253800,1128
2006,99,11,253900,486
2006,99,11,254000,1200
2006,99,11,254100,462
2006,99,11,254200,837
2006,99,11,254300,1050
2006,99,11,254400,756
2006,99,11,254500,432
2006,99,11,254600,549
2006,99,11,254700,603
2006,99,11,254800,1038
2006,99,11,254900,1188
2006,99,11,255000,27
2006,99,11,255100,1311
2006,99,11,255200,762
2006,99,11,255300,294
2006,99,11,255400,375
2006,99,11,255500,321
2006,99,11,255600,591
2006,99,11,255700,828
2006,99,11,255800,585
2006,99,11,255900,270
2006,99,11,256000,645
2006,99,11,256100,747
2006,99,11,256200,1170
2006,99,11,256300,999
2006,99,11,256400,789
2006,99,11,256500,522
2006,99,11,256600,345
2006,99,11,256700,543
2006,99,11,256800,486
2006,99,11,256900,831
2006,99,11,257000,336
2006,99,11,257100,879
2006,99,11,257200,264
2006,99,11,257300,393
2006,99,11,257400,345
2006,99,11,257500,972
2006,99,11,257600,..C
2006,99,11,257700,885
2006,99,11,257800,510
2006,99,11,257900,591
2006,99,11,258000,..C
2006,99,11,258100,..C
2006,99,11,258200,27
2006,99,11,258300,..C
2006,99,11,258400,..C
2006,99,11,258500,..C
2006,99,11,258600,..C
2006,99,11,258700,..C
2006,99,11,258800,..C
2006,99,11,258900,18
2006,99,11,259000,6
2006,99,11,259100,..C
2006,99,11,259200,..C
2006,99,11,259300,..C
2006,99,11,259400,..C
2006,99,11,259500,9
2006,99,11,259600,..C
2006,99,11,259700,..C
2006,99,11,259800,..C
2006,99,11,259900,..C
2006,99,11,300200,..C
2006,99,11,300300,990
2006,99,11,300400,..C
2006,99,11,300500,504
2006,99,11,300600,624
2006,99,11,300700,444
2006,99,11,300800,663
2006,99,11,300900,645
2006,99,11,301000,606
2006,99,11,301100,807
2006,99,11,301200,765
2006,99,11,301300,1119
2006,99,11,301400,..C
2006,99,11,301500,627
2006,99,11,301600,864
2006,99,11,301700,804
2006,99,11,301800,534
2006,99,11,301900,..C
2006,99,11,302000,45
2006,99,11,302100,360
2006,99,11,302200,270
2006,99,11,302300,669
2006,99,11,302400,351
2006,99,11,302500,405
2006,99,11,302600,624
2006,99,11,302700,312
2006,99,11,302800,738
2006,99,11,302900,846
2006,99,11,303000,180
2006,99,11,303100,741
2006,99,11,303200,474
2006,99,11,303300,990
2006,99,11,303400,366
2006,99,11,303500,105
2006,99,11,303600,567
2006,99,11,303700,..C
2006,99,11,303800,387
2006,99,11,303900,72
2006,99,11,304000,45
2006,99,11,304100,1125
2006,99,11,304200,699
2006,99,11,304300,921
2006,99,11,304400,888
2006,99,11,304500,963
2006,99,11,304600,981
2006,99,11,304700,216
2006,99,11,304800,1248
2006,99,11,304900,603
2006,99,11,305000,648
2006,99,11,305100,933
2006,99,11,305200,579
2006,99,11,305300,1008
2006,99,11,305400,807
2006,99,11,305500,582
2006,99,11,305600,747
2006,99,11,305700,15
2006,99,11,305800,678
2006,99,11,305900,954
2006,99,11,306000,984
2006,99,11,306100,33
2006,99,11,306200,648
2006,99,11,306300,828
2006,99,11,306400,33
2006,99,11,306500,945
2006,99,11,306600,624
2006,99,11,306700,477
2006,99,11,306800,1335
2006,99,11,306900,411
2006,99,11,307000,624
2006,99,11,307100,711
2006,99,11,307200,444
2006,99,11,307300,612
2006,99,11,307400,363
2006,99,11,307500,1008
2006,99,11,307600,900
2006,99,11,307700,585
2006,99,11,307800,1008
2006,99,11,307900,453
2006,99,11,308000,810
2006,99,11,308100,846
2006,99,11,308200,1017
2006,99,11,308300,732
2006,99,11,308400,1032
2006,99,11,308500,153
2006,99,11,308600,1077
2006,99,11,308700,..C
2006,99,11,308800,567
2006,99,11,308900,960
2006,99,11,309000,369
2006,99,11,309100,..C
2006,99,11,309200,900
2006,99,11,309300,396
2006,99,11,309400,1071
2006,99,11,309500,432
2006,99,11,309600,252
2006,99,11,309700,414
2006,99,11,309800,426
2006,99,11,309900,390
2006,99,11,310000,543
2006,99,11,310100,690
2006,99,11,310200,357
2006,99,11,310300,489
2006,99,11,310400,525
2006,99,11,310500,459
2006,99,11,310600,372
2006,99,11,310700,408
2006,99,11,310800,228
2006,99,11,310900,324
2006,99,11,311000,276
2006,99,11,311100,180
2006,99,11,311200,156
2006,99,11,311300,420
2006,99,11,311400,384
2006,99,11,311500,1326
2006,99,11,311600,..C
2006,99,11,311700,477
2006,99,11,311800,204
2006,99,11,311900,306
2006,99,11,312000,234
2006,99,11,312100,102
2006,99,11,312200,792
2006,99,11,312300,378
2006,99,11,312400,534
2006,99,11,312500,561
2006,99,11,312600,192
2006,99,11,312700,474
2006,99,11,312800,741
2006,99,11,312900,558
2006,99,11,313000,174
2006,99,11,313100,246
2006,99,11,313200,669
2006,99,11,313300,498
2006,99,11,313400,456
2006,99,11,313500,333
2006,99,11,313600,369
2006,99,11,313700,588
2006,99,11,313800,336
2006,99,11,313900,117
2006,99,11,314000,729
2006,99,11,314100,567
2006,99,11,314200,756
2006,99,11,314300,99
2006,99,11,314400,18
2006,99,11,314500,834
2006,99,11,314600,1140
2006,99,11,314700,519
2006,99,11,314800,597
2006,99,11,314900,204
2006,99,11,315000,261
2006,99,11,315100,234
2006,99,11,315200,300
2006,99,11,315300,930
2006,99,11,315400,6
2006,99,11,315500,387
2006,99,11,315600,534
2006,99,11,315700,939
2006,99,11,315800,15
2006,99,11,315900,249
2006,99,11,316000,468
2006,99,11,316100,1062
2006,99,11,316200,705
2006,99,11,316300,609
2006,99,11,316400,57
2006,99,11,316500,117
2006,99,11,316600,252
2006,99,11,316700,81
2006,99,11,316800,186
2006,99,11,316900,672
2006,99,11,317000,465
2006,99,11,317100,609
2006,99,11,317200,405
2006,99,11,317300,768
2006,99,11,317400,888
2006,99,11,317500,321
2006,99,11,317600,297
2006,99,11,317700,894
2006,99,11,317800,1566
2006,99,11,317900,1557
2006,99,11,318000,1089
2006,99,11,318100,582
2006,99,11,318200,336
2006,99,11,318300,1053
2006,99,11,318400,258
2006,99,11,318500,525
2006,99,11,318600,987
2006,99,11,318700,690
2006,99,11,318800,804
2006,99,11,318900,666
2006,99,11,319000,792
2006,99,11,319100,171
2006,99,11,319200,1215
2006,99,11,319300,1146
2006,99,11,319400,675
2006,99,11,319500,927
2006,99,11,319600,1275
2006,99,11,319700,1158
2006,99,11,319800,504
2006,99,11,319900,1146
2006,99,11,320000,60
2006,99,11,320100,1077
2006,99,11,320200,1200
2006,99,11,320300,867
2006,99,11,320400,60
2006,99,11,320500,984
2006,99,11,320600,1059
2006,99,11,320700,1062
2006,99,11,320800,1020
2006,99,11,320900,927
2006,99,11,321000,1329
2006,99,11,321100,1635
2006,99,11,321200,495
2006,99,11,321300,57
2006,99,11,321400,1287
2006,99,11,321500,771
2006,99,11,321600,549
2006,99,11,321700,798
2006,99,11,321800,873
2006,99,11,321900,636
2006,99,11,322000,495
2006,99,11,322100,945
2006,99,11,322200,1104
2006,99,11,322300,132
2006,99,11,322400,909
2006,99,11,322500,..C
2006,99,11,322600,882
2006,99,11,322700,825
2006,99,11,322800,12
2006,99,11,322900,18
2006,99,11,323000,1503
2006,99,11,323100,1410
2006,99,11,323200,543
2006,99,11,323300,864
2006,99,11,323400,1446
2006,99,11,323500,63
2006,99,11,323600,..C
2006,99,11,323700,1257
2006,99,11,323800,1008
2006,99,11,323900,1266
2006,99,11,324000,822
2006,99,11,324100,..C
2006,99,11,324200,15
2006,99,11,324300,876
2006,99,11,324400,1170
2006,99,11,324500,120
2006,99,11,324600,924
2006,99,11,324700,6
2006,99,11,324800,1158
2006,99,11,324900,21
2006,99,11,325000,858
2006,99,11,325100,1392
2006,99,11,325200,339
2006,99,11,325300,1803
2006,99,11,325400,396
2006,99,11,325500,12
2006,99,11,325600,1266
2006,99,11,325700,981
2006,99,11,325800,1254
2006,99,11,325900,1017
2006,99,11,326000,372
2006,99,11,326100,747
2006,99,11,326200,4095
2006,99,11,326300,1203
2006,99,11,326400,6
2006,99,11,326500,1071
2006,99,11,326600,204
2006,99,11,326700,1014
2006,99,11,326800,1230
2006,99,11,326900,1197
2006,99,11,327000,996
2006,99,11,327100,210
2006,99,11,327200,1659
2006,99,11,327300,477
2006,99,11,327400,1038
2006,99,11,327500,1041
2006,99,11,327600,1464
2006,99,11,327700,1194
2006,99,11,327800,750
2006,99,11,327900,2133
2006,99,11,328000,858
2006,99,11,328100,66
2006,99,11,328200,927
2006,99,11,328300,1329
2006,99,11,328400,1083
2006,99,11,328500,972
2006,99,11,328600,1425
2006,99,11,328700,555
2006,99,11,328800,99
2006,99,11,328900,1434
2006,99,11,329000,231
2006,99,11,329100,1473
2006,99,11,329200,1131
2006,99,11,329300,735
2006,99,11,329400,813
2006,99,11,329500,795
2006,99,11,329600,579
2006,99,11,329700,1056
2006,99,11,329800,933
2006,99,11,329900,717
2006,99,11,330000,603
2006,99,11,330100,1224
2006,99,11,330200,1542
2006,99,11,330300,1128
2006,99,11,330400,1071
2006,99,11,330500,870
2006,99,11,330600,903
2006,99,11,330700,21
2006,99,11,330800,1137
2006,99,11,330900,549
2006,99,11,331000,486
2006,99,11,331100,1095
2006,99,11,331200,822
2006,99,11,331300,1269
2006,99,11,331400,993
2006,99,11,331500,216
2006,99,11,331600,27
2006,99,11,331700,1494
2006,99,11,331800,396
2006,99,11,331900,828
2006,99,11,332000,1581
2006,99,11,332100,891
2006,99,11,332200,303
2006,99,11,332300,..C
2006,99,11,332400,744
2006,99,11,332500,1293
2006,99,11,332600,18
2006,99,11,332700,1527
2006,99,11,332800,78
2006,99,11,332900,522
2006,99,11,333000,..C
2006,99,11,333100,420
2006,99,11,333200,261
2006,99,11,333300,330
2006,99,11,333400,..C
2006,99,11,333500,324
2006,99,11,333600,132
2006,99,11,333700,369
2006,99,11,333800,360
2006,99,11,333900,357
2006,99,11,334000,735
2006,99,11,334100,330
2006,99,11,334200,504
2006,99,11,334300,264
2006,99,11,334400,426
2006,99,11,334500,837
2006,99,11,334600,111
2006,99,11,334700,261
2006,99,11,334800,21
2006,99,11,334900,195
2006,99,11,335000,585
2006,99,11,335100,762
2006,99,11,335200,363
2006,99,11,335300,180
2006,99,11,335400,798
2006,99,11,335500,117
2006,99,11,335600,516
2006,99,11,335700,642
2006,99,11,335800,426
2006,99,11,335900,426
2006,99,11,336000,636
2006,99,11,336100,264
2006,99,11,336200,516
2006,99,11,336300,264
2006,99,11,336400,219
2006,99,11,336500,..C
2006,99,11,336600,36
2006,99,11,336700,453
2006,99,11,336800,603
2006,99,11,336900,582
2006,99,11,337000,432
2006,99,11,337100,624
2006,99,11,337200,531
2006,99,11,337300,495
2006,99,11,337400,771
2006,99,11,337500,777
2006,99,11,337600,459
